word,score
give it up to me,33.0
chocolate brownie a la mode,33.0
you have two cows ...,33.0
if i could i wood,33.0
nudge her and fudge her,33.0
'cock-a-doodle-do! any cock will do!',33.0
citizens for a responsible curriculum,33.0
that's what rob's mom said.,33.0
walking on the razor's edge,33.0
westside oriental boyz crip gang,33.0
i do what i waunt,33.0
who peed in your wheaties?,33.0
shaking hands with mr. happy,33.0
waikikiki sneaky between the cheeky,33.0
cuz i'm cool like that,32.0
76th red garden head hunters,32.0
rolling ball of butcher knives,32.0
tongue punching the dirt star,32.0
pee on my birthday cake,32.0
pinko commie bedwetting sapsucking twit,32.0
teaching grandma to suck eggs,32.0
person of the pasty persuasion,32.0
bick back and be bool,32.0
drink from the furry cup,32.0
baby's on the half tip,32.0
eastern washington frosting covered tootsie-roll,32.0
retarded jellybean coleslaw penis llama,32.0
newtons three laws of motion,32.0
i have to go color,32.0
bang her and hang her,32.0
holy inflatable shark  batman!,32.0
put two and two together,32.0
carney strikes back combo ,32.0
a slice of sexy cake,32.0
the colour and the shape,32.0
this that and the third,32.0
willy the one-eyed wonder worm,31.0
han solo and princess complex,31.0
put it on the fridge,31.0
late 360 shove-it to boneless'd,31.0
shiznittle bam snip snap sack,31.0
the sound of the south,31.0
scarface the world is yours,31.0
son of a biscuit eater,31.0
arse like the japanese flag,31.0
kung fu death grip ,31.0
kick the back door in,31.0
( @ y @ ),31.0
carpal tunnel of love syndrome,31.0
scrambled eggs between the legs,31.0
w t f  over?,31.0
metal gear solid: portable ops,31.0
this may take a while,31.0
get on the good foot,31.0
happy fun hole of mystery,31.0
a balloon to a blimp,31.0
king turd of shit mountain,31.0
your body is a wonderland,31.0
catch a flight to boston,31.0
there's always a bigger fish,31.0
the duck quacks at midnight,31.0
dykes to watch out for,31.0
i know who killed me,31.0
any port in a storm,31.0
i mean come on man,30.0
oil city area high school,30.0
lol @ the dumb crew,30.0
boy bye or girl bye,30.0
num num num num num,30.0
front your ass a play,30.0
you gotta see the baby,30.0
let's blow this pop stand,30.0
seaford oyster bay expressway 135,30.0
taking it up the gary,30.0
frost sword of attack +2,30.0
get off at edge hill,30.0
the news of the world,30.0
take it to the bell,30.0
hunt for the green october,30.0
you're never getting laid club,30.0
so far not so sick,30.0
go back to the valley,30.0
i know where you live!,30.0
rule of half past four,30.0
two franks in a bun,30.0
the turtles are getting curious,30.0
shut the fuck up nerd,30.0
how to become a liberal,30.0
baby boy  [baby girl],30.0
just like school in july,30.0
riding on the rainbow trolley,30.0
diving into the red sea,30.0
no word of a lie,30.0
see  what ha-happened was,30.0
taking a trip to palmdale,30.0
romance of the three kingdoms,30.0
this toads the wet sprocket!,29.0
lost at the select screen,29.0
me cago en su madre,29.0
kick her to the curb,29.0
ga a go a deh-hee's,29.0
point percy at the porcelain,29.0
ashlee simpson (to pull an),29.0
first name my last name,29.0
a box of smashed crabs,29.0
jeed up (or g'd up),29.0
mother fucking piece of shit,29.0
raining pitchforks and nigger babies,29.0
location  location  location,29.0
damn it with a stripe,29.0
reverse titty fuck butthole lick,29.0
get off the short bus,29.0
i'm rick james  bitch!,29.0
fuck me in the beard,29.0
partially gelatinated non-dairy gum-based beverage,29.0
tai tien  muy bien,29.0
north philly or north philadelphia,29.0
hey guys what's going on,29.0
the longest definition on urbandictionary,29.0
blowing up the death star,29.0
the 'are you cold?' kiss,29.0
the united states marine corp,28.0
the united states naval academy,28.0
what the hell is this?,28.0
shit in his mess kit,28.0
the rules of smoking weed,28.0
it's on like michelle kwan,28.0
'de tal palo tal astilla',28.0
a little bird told me,28.0
what's twisting that bitch's tit?,28.0
rochambeau (noun)  rochambeaued (verb),28.0
big  fat oprah tits,28.0
fuckin' give 'er  eh,28.0
dive on the hand grenade,28.0
how do i shot web?,28.0
whats good in the hood,28.0
tits up in a ditch,28.0
walk like a zombie day,28.0
ask me if i care,28.0
the fool on the hill,28.0
head up in the clouds,28.0
tough like a $2 steak,28.0
knob-cheese (fromage a la cock),28.0
donde estan las muchachas bonitas,28.0
dutch oven on the dive,28.0
live life to the fullest,28.0
zoom zoom's and wam wam's,28.0
giving birth to a texan,28.0
hump her and dump her,28.0
meet me at camera three,28.0
charlie and the chocolate factory,28.0
cock in the cash register,28.0
it will make a turd,28.0
tit caught in the ringer,27.0
as pissed as a newt,27.0
pop it like its hot,27.0
fuck you and your mother,27.0
push grandma down the stairs,27.0
hide it or divide it,27.0
i'm no doctor or anything,27.0
baby the stars shine bright,27.0
what in the ham sandwich,27.0
bat for the same team,27.0
push push in the bush,27.0
jesus christ on a cracker,27.0
fucking sally up the ass,27.0
drinkn from a fire hose,27.0
dead as a missing schoolgirl,27.0
the biggest chokers in history,27.0
whadja do wrong that time,27.0
the rule of fat chicks,27.0
by the beard of zeus,27.0
higher than giraffe pussy ,27.0
somebody wake me i'm dreamin,27.0
suck it like a hoover,27.0
shit through a screen door,27.0
a whole sack of assholes,27.0
people that piss you off,27.0
the united states of america,27.0
worst movie of all time,27.0
saying 'hi' to my monster,27.0
redder than a pumped pussy,27.0
make your mom do it,27.0
kick a little kid day,27.0
tighter than a duck's ass,27.0
what yo mamma gave you,27.0
shit  damn  fuck,27.0
which way to the beach,27.0
sh  thimn  sha,27.0
more trouble than it's worth,27.0
me dad's in the army,26.0
holy crap on a stick,26.0
giving the dog a bone,26.0
two dogs in a tub,26.0
bruce willis is a robot,26.0
juggling turds with wet hands,26.0
saul of the mole men,26.0
sucking on the devil's dick,26.0
ypf - you porn freak,26.0
i'll call you next week!,26.0
cybernetic ghost of christmas past,26.0
you suck at the internet,26.0
put it in the air,26.0
get your block knocked off,26.0
nova scotia duck tolling retriever,26.0
hop skip and go naked,26.0
the maid of the mist,26.0
make my love come down,26.0
lorem ipsum dolor sit amet,26.0
virgin sex on the beach,26.0
puppy dogs and ice cream,26.0
de fellationibus non curat lex,26.0
it'll be over by christmas,26.0
nice from the neck down,26.0
the door in the floor,26.0
cancer causing member of society,26.0
rip a bag of ass,25.0
hopewell is pimp  yo,25.0
i'll never wash my cheek,25.0
stingray barb to the heart,25.0
so deep (perfect sphere remix),25.0
put it in your butt,25.0
out of your cotton-picking mind,25.0
(  *  )<,25.0
pull the train (or choo-choo),25.0
going to town on himself,25.0
macking like wild sea lions,25.0
take me to your dealer,25.0
the theory of the mobius,25.0
whats the frequency  kenneth?,25.0
the kids in the hall,25.0
piss and shit tea party!,25.0
adam sessler and morgan webb,25.0
oh  my heavenly days,25.0
rage of a thousand asses,25.0
tube steak smothered in underwear,25.0
zeta reticuli i and ii,25.0
condrumacopia - george w. bush,25.0
i can't get behind that,25.0
hang time on the monkey,25.0
kick him to the curb,25.0
day off to j off,25.0
butt stank on the hangdown,25.0
gate crashing a cocktail party,25.0
love it or leave it,25.0
i own a timber company?,25.0
aslan is on the move,24.0
ass in a gnome hat,24.0
buck bronson's brown eye slider,24.0
i want it that way,24.0
i resemble that remark ,24.0
high as a nigga pie,24.0
that's what guns are for!,24.0
the page cannot be displayed,24.0
fish taco with extra tomatoes,24.0
you wanna fight about it?,24.0
one touch  one bounce,24.0
keeper of the seven keys,24.0
foot pon shoulder doggy stillion,24.0
where the sun doesn't shine,24.0
turn you into a curb,24.0
put you in my shoes,24.0
the song remains the same,24.0
man in the gray suit,24.0
rape me with a brick,24.0
homie don't play that way,24.0
back-up  back-up prom date,24.0
let me tell you something,24.0
queer pole for straight hole,24.0
you dont know my life,24.0
r u 4 sexes chat,24.0
tits up in the rhubarb,24.0
waste of blood and organs,24.0
what's going on  eh?,24.0
fill cups like double d's,24.0
robert plant three hit combo,24.0
biggest cock i've ever seen,24.0
a big bag of suck,24.0
the leaky air conditioner ,24.0
the king of the world,24.0
hit me on the slant,24.0
taking the skin-boat to tuna-town,24.0
take him down a notch,24.0
gay as a picnic basket,24.0
post cum  after spooge,24.0
mac and don's supper club,24.0
'we should still be friends',24.0
m.a.n.s (middle aged nazi syndrome),24.0
like a rat does cheese,24.0
3 hicks and a spic,24.0
let loose the man juice,24.0
holy jesus on a stick,24.0
bag it and tap it,23.0
hanging on your every word,23.0
effective ways to lose weight,23.0
the end justifies the means,23.0
fuck me in the blowhole,23.0
communicating with red leader one,23.0
jesus christ on a crutch,23.0
things that are not people,23.0
love peace and hair grease,23.0
'manos' the hands of fate,23.0
r.t.s.d. 'rush that shit down',23.0
f that in the a,23.0
get up off my nuts,23.0
university school of milwaukee ,23.0
master of the flying guillotine,23.0
fish taco with sour cream,23.0
black over bills mothers house,23.0
charge of the light brigade,23.0
the worst system ever made,23.0
grinning like a wanking jap,23.0
daylight savings time bar hopping,23.0
decadent throbing piece of protoplasm,23.0
tuna cock syndrome (aka tcs),23.0
nwb: naked with a boner,23.0
m82 barret light fifty .50,23.0
true crime: streets of la,23.0
pirates of the caribbean online,23.0
in a gadda da vidda,23.0
kiss my hairy yellow butt,23.0
skew it on the bar-b,23.0
right handed rhode island rimjob,23.0
three taboos of a ninja,23.0
master bait n' switch ,23.0
busy as cats covering shit,23.0
lols of jericho  the,23.0
back up off my tip,23.0
the city that never sleeps,23.0
shut yo bitch ass up,23.0
i'd break her in half,22.0
roll that beautiful bean footage,22.0
pissed as your nans mattress,22.0
coffee and eggs for two,22.0
reading grandma a bedtime story,22.0
internet based new religious movement,22.0
[future sluts of america] fsa,22.0
jesus vs a black hole,22.0
your shit smells of roses,22.0
who day & u say,22.0
fish in need of water,22.0
homse / homsen / homser,22.0
finger bum wank  (fbw),22.0
funky fresh dress to impress,22.0
gorilla in the monkey cage,22.0
tap it and bag it,22.0
swimming lessons on the penis,22.0
blood  sex and booze,22.0
do you catch my drift,22.0
put a cork in it,22.0
hanging slightly to the left,22.0
step off my kool aid,22.0
i hear what you're saying,22.0
cats are deid  yer,22.0
go poop on a stick,22.0
act like it's not shabbat,22.0
make like a circus seal,22.0
don't try this at home,22.0
put money on the street,22.0
life on the murder scene,22.0
i'm going back to wow,22.0
i put it to you,22.0
( . v . ),22.0
over the pant peen touch,22.0
cock blast to the face,21.0
let's do this like brutus,21.0
silence of the lambs dance,21.0
la con de tes mort,21.0
a load of old bollocks,21.0
blizm with my flip flop,21.0
fucking one's face with food,21.0
c n r h k,21.0
who gives a rats arse,21.0
all back of the bus,21.0
poll of the day (potd),21.0
taking carrie to the prom,21.0
assault with a friendly weapon,21.0
you are a formidable opponent,21.0
jacking off in a corner,21.0
west new york  nj,21.0
order off the kids' menu,21.0
bob the crazy windmill guy,21.0
scourge of the fat race,21.0
over the shoulder bolder holder,21.0
bulldog eating a ham sandwich,21.0
son of a preacher man,21.0
idk  my bff jill,21.0
portuguese candy shop bonbon deluxe,21.0
the blue screen of death,21.0
drink from the fury cup,21.0
checkup from the neck up,21.0
443 owned in the face,21.0
drop anchor in poop bay,21.0
i want a fig newton,21.0
high school drop out jesse,21.0
then i'll eat my hat,21.0
poo poo and pee pee,21.0
ratchet and clank: going commando,21.0
your ass is the blackest,21.0
bow chick a bow wow,21.0
hello  my name is,21.0
swift boat veterans for truth,21.0
the dave chappelle/rick james effect,21.0
third rock from the sun,21.0
wear me like a hat,20.0
with your name on it,20.0
suck it easy  bitch,20.0
donation to the urination station,20.0
luke i am your father,20.0
dub dueces a.k.a. duece dueces,20.0
eat a box of shit,20.0
route 110 / broadhollow road,20.0
matthew thiessen and the earthquakes,20.0
peeling layers of the onion,20.0
james the nigger hating dolphin,20.0
put her through the headboard,20.0
schmidty would have had it,20.0
get off your high horse,20.0
you light up my life,20.0
it does what its told,20.0
put the boy on rock,20.0
shoveling shit into the tide,20.0
these sleeping dogs won't lie,20.0
put something in the air,20.0
no use for a name,20.0
where do babies come from,20.0
we'll sleep when we're dead.,20.0
a barrel full of monkeys,20.0
dats what i'm talkin' 'bout,20.0
he can breathe in space,20.0
fair suck of the sav,20.0
spooge on your mom's chest,20.0
don't cry for me argentina,20.0
a grain and a grape,20.0
hornier than a 4-balled tomcat,20.0
beat it and beat it,20.0
call someone on the carpet,20.0
don't break the seal night,20.0
put it on the glass,20.0
kinda sorta  not really,20.0
love you and leave you,20.0
shaking like a shitting dog,20.0
the first day of school,20.0
chocolate thunder from down under,20.0
wheel of fortune text message,20.0
do not feed the metroids,20.0
tara anglican school for girls,20.0
the embryonic manifestations of defecation,20.0
your mom in a box,20.0
all you can eat negro,20.0
ur nans got bird flu,20.0
two puppies in a tub,20.0
shitty end of the stick,20.0
bugger off you fucking wanker,20.0
square  the evil corporation,20.0
obsessive-compulsive email checking disorder (ocecd),19.0
sweet crap in a basket,19.0
all kinds of fucked up,19.0
in the garden of eden,19.0
f u b a r,19.0
lob it in there boss,19.0
bend over and take it,19.0
heart attack in a bag,19.0
][_  ([]) ][_ ,19.0
west coast irish tough guy,19.0
pissing with the door open,19.0
what would fifty cent do,19.0
can't swing a dead cat.,19.0
sneak up on one cheek,19.0
smith & wesson model 629,19.0
gary busey scale of ugliness,19.0
go to hell in style,19.0
li'l shake on the side,19.0
kill me in the face,19.0
left  right and center,19.0
heart attack on a bun,19.0
mongolian gold rush of 1845,19.0
big pimpin with small bills,19.0
ninjas  pirates and cowboys,19.0
hang out the back of,19.0
drunk as a thousand apaches,19.0
you know how i roll,19.0
gribbley gribbley dickballs comma phantasm,19.0
back and to the left,19.0
same soup  just reheated,19.0
golden age of black music,19.0
dude  this aint cool,19.0
mongoloid son of a bitch,19.0
you know what i mean?,19.0
what did you eat today?,19.0
death by a thousand cunts,19.0
there's rumors on the internets,19.0
completely different level of swearing,19.0
all hat and no cattle,19.0
the pull of the weasel,19.0
son of a cunt licker,19.0
yada  yada  yada,19.0
fo shizzle dizzle mah nizzle,19.0
pink  velvet sausage wallet,19.0
peril of a wax staircase,19.0
fuck  marry  kill,19.0
and the oscar goes to,19.0
shit shower shave and shampoo,19.0
polishing the one eyed gopher,19.0
then i found five dollars!,19.0
2 girls and 1 cup,19.0
bitch  i cut you!,19.0
grab it by the base,19.0
it sits on the ritz,19.0
round horder's without an arse-guard,18.0
as pissed as a mattress,18.0
livingston freshmen baseball  ,18.0
lower than a snake's belly,18.0
sprinkle bread on your head,18.0
thank you for the venom,18.0
plastic icing on the cake,18.0
stewie griffin: the untold story!,18.0
screen door on a submarine,18.0
all up in my vagina,18.0
the opiate of the masses,18.0
hopped up on the q,18.0
the most balla shit eva,18.0
your mom makes me juicy,18.0
tits up in the gutter,18.0
toured me around lake koshlong,18.0
arse full of roasted snow,18.0
fo shizz up the spout,18.0
yank the 1 armed milkman,18.0
get your hand off it,18.0
playing the one-hole skin flute,18.0
nut first through a knothole,18.0
choo choo of doo doo,18.0
busta cap in your ass,18.0
jay light savings time ,18.0
wake up with the chickens,18.0
with my dick and knife,18.0
goes hard in the paint,18.0
the cat in the hat,18.0
face like a smacked arse,18.0
blonde in the black dress,18.0
sandi e dip n' slap,18.0
in a george like fashion,18.0
zomg lazer pew pew pew,18.0
getting head in the whip,18.0
goat fucking tree house jumper,18.0
tell it to your blog,18.0
easy rider salad the mall,18.0
foundation for law and government,18.0
billions of blistering blue barnacles,18.0
don't let it grow legs,18.0
shooting putty at the moon,18.0
willy pete and brown eye,18.0
captain of the butt brigade,18.0
massage with a happy ending,18.0
a link to the past,18.0
sucka ain't got no shot,18.0
i will fuck your mother,18.0
...or suffer the sexually-transmitted consequences,18.0
to have the painters in,18.0
ocean city  new jersey,18.0
12 year old boy butt,18.0
joseph lai's ifd film arts,18.0
snow plowing in the bush,18.0
dropping anchor at poo bay,18.0
hotter than a slave ship,18.0
hot dog on a stick,18.0
we're in this together now,18.0
bald man in the boat,18.0
a box of assorted cremes,18.0
chore boy and a rose,18.0
skin heads on a raft,18.0
flying chuck roundhouse dick attack,18.0
mid-life crisis vs. mid-life xtc,18.0
the green and white army,18.0
shit in a tray merchant,18.0
avatar meher baba ki jai,18.0
henshin a go go baby,18.0
a is the new o,17.0
memoirs of a negro man,17.0
ach du freakin' lieber himmel,17.0
hosing off the back porch,17.0
lay back in the cut,17.0
shit in the punch bowl,17.0
stretched out collar syndrome (socs),17.0
o.o    ,17.0
sit on this and rotate,17.0
stairway in a grandfather clock,17.0
pimps up  hos down,17.0
that's what i was thinking,17.0
one two  one two,17.0
zooted balooted septuted philaminuted agawambooted,17.0
three chunts in a truck,17.0
world domination in 60 days,17.0
don juan de la douche,17.0
that's a crock (of shit),17.0
bed bath and beyond bored,17.0
the university of toronto schools,17.0
i make this look good,17.0
i wouldn't lick a grapefruit,17.0
all mouth and no trousers,17.0
nyse (new york stock exchange),17.0
hot as a swampy anus,17.0
shi shi foo foo ,17.0
to eat is to excrete,17.0
you're my wife now dave,17.0
both sides of the mouth,17.0
another nail in the coffin,17.0
the global war against teachers,17.0
good day to you sir,17.0
clean as your mother's reputation,17.0
brightest tool in the shed,17.0
war chinchilla pirate child amigo,17.0
took it in the ass,17.0
left brain / right brain,17.0
set us up the bomb,17.0
kane and lynch dead men,17.0
fart in church  a,17.0
no more yanky my wanky,17.0
22 reasons to stay single:,17.0
rub it on your chest,17.0
stupid fucking slutfaced whore-bag cunt.,17.0
look out for the cookout,17.0
cap'n crunch and peanut butter,17.0
how clean is your house?,17.0
ass crack of no where,17.0
dude  don't dude me!,17.0
seven sisters of the poor,17.0
drop it like a fob,17.0
bic / bicced / biccing,17.0
chrome to ya dome ,17.0
in a while  crocodile,17.0
fo sheezy  my neezy,17.0
throw it in the butt,16.0
gorilla with a hatchet wound,16.0
400 000 pounds of fuel,16.0
mandy the killer lesbian assassin,16.0
hurdling in the special olympics,16.0
y'all best break y'all selves,16.0
get out of my mouth,16.0
i'm a big kid now,16.0
socom ii: u.s. navy seals,16.0
taking it like a champ,16.0
knock the back out of,16.0
suit it n' boot it,16.0
hung like a light switch,16.0
link me up  scotty,16.0
hold a candle to me,16.0
take it up the butt,16.0
back to the drawing board,16.0
knock it on the head,16.0
small dick weisel mother fucker,16.0
or msame gother a bitch,16.0
king turd of shit island,16.0
stay black  white on,16.0
pre crack back ass fat,16.0
knights of the round table,16.0
thoughts of a dying atheist,16.0
rubbed raw red weiner syndrome,16.0
how ya like me now,16.0
sucks ass thru a straw,16.0
beatniks' rights under neptune's oar,16.0
do ya bad ( dyb),16.0
university of arkansas pine bluff,16.0
shit like a circus elephant,16.0
at least it's not semen.,16.0
hit dat then quit dat,16.0
the cut that never heals,16.0
junk in the top bunk,16.0
is that in u.s. dollars?,16.0
dancin dude from six flags,16.0
eats  shoots and leaves,16.0
truimph the insult comic dog,16.0
puff the magic drag queen,16.0
bald man in the canoe,16.0
post break up syndrome (pbus),16.0
100 miles of bad road,16.0
your barn door is open,16.0
ayatollah of rock and rolla,16.0
take it to the hole,16.0
for those about to rock,16.0
i don't think you're fat,16.0
chipkali ke chut ka pasina,16.0
rooty tooty fresh and fruity,16.0
off like a jewish foreskin,16.0
hit him with a rake,16.0
on top of the world,16.0
north brunswick township high school,16.0
ice cream cone and bone,16.0
fucked into a cocked hat,16.0
i fully endorse that product,16.0
playin' for the pink team,16.0
serge's finger sniff test (sfst),16.0
dora the explorer halloween special,16.0
all you can rape buffet,16.0
mel gibson road warrior fart,16.0
oh mary  don't ask!,15.0
cum guzzling mushroom tip cleaner,15.0
whatever floats your root beer,15.0
put the screws on you,15.0
all up in the koolaid,15.0
get it how u live,15.0
tax it like the brittish,15.0
you  you cute you,15.0
choking on the 8 ball,15.0
balls in a salad shooter,15.0
the girl that's always there,15.0
parker - hulme murder case,15.0
let's make it like bread,15.0
good times had by all,15.0
lay down or stay down,15.0
bag it and shag it,15.0
that is a special bj,15.0
i'll never wash my cock,15.0
i got a hat on,15.0
keep it on the hush,15.0
i never got into it,15.0
deal or no deal extreme,15.0
counter strike : condition zero,15.0
homies in the street light,15.0
license to sell hot dogs,15.0
best singer in the world,15.0
booker t. washington high school,15.0
pass a bill through congress,15.0
life as we know it,15.0
pop it in the boot,15.0
indian landing boat club (ilbc),15.0
donate to the national trust,15.0
super ultra mega cum shot,15.0
what is you up to,15.0
fuck you in the ear,15.0
the cormier cock tease (cct),15.0
a hootin' and a holleriin',15.0
do  but not pursue,15.0
working on my masters degree,15.0
that blows dogs for quarters,15.0
wha de fuck i hearing?,15.0
hotter than texas in july,15.0
cry of a trapped turd,15.0
how to trick a moron??,15.0
word around the smoke pit,15.0
shove it up ur ass,15.0
black out mode laundry man,15.0
rooty tooty fresh n' fruity,15.0
horse of a different color,15.0
take off the damn jacket,15.0
smile when you say that,15.0
shake hands with the french,15.0
manchester united states of america,15.0
2 piece and a biscuit,15.0
a sailor of anal ports,15.0
your mom goes to collage,15.0
(straight) from the horse's mouth,15.0
middle of butt fuck nowhere,15.0
i feel like chicken tonight,15.0
sleep on the porch night,15.0
where the sun never shines,14.0
silence of the lambs pit,14.0
full of arms and legs,14.0
bad command or file name,14.0
go to the dark side,14.0
take it like the french,14.0
my biznitch iz da shiznit,14.0
gettin' it in wit me,14.0
masters of the universe generation,14.0
bitch slap upside the head,14.0
y u so e z,14.0
jamaica's got a bobsled team,14.0
honey bag and hammer move,14.0
kevin steven david del castillo,14.0
titties  fool  titties,14.0
get up in them guts,14.0
suck it dry  biotch,14.0
she has dutch boy fingers,14.0
she has been passed around,14.0
lars frederiksen and the bastards,14.0
swimming in the red sea,14.0
twos up on a bastard,14.0
blow your back doors off,14.0
the almighty mexican patty slap,14.0
give that bitch a shovel,14.0
the show must go on,14.0
get a haircut  hippie!,14.0
sweet ass-tastic to the max,14.0
a letter in the mailbox,14.0
make me a sammich mentality,14.0
bite my crunchy brown ass,14.0
x  y and z,14.0
i don't know  u?,14.0
give birth to a politician,14.0
holy shit on a stick,14.0
justice rocket backpack rocket rocket,14.0
shitting into a gaping cunt,14.0
my love is like... wo,14.0
the cream of the crap,14.0
the canterbury tales research paper,14.0
gettin' blown on the throne,14.0
two midgets in a headlock,14.0
the great wal of mart,14.0
bag it and tag it,14.0
running wild with ron yushack,14.0
purple helmeted warrior of love,14.0
i don't know  hun,14.0
taking a shit in reverse,14.0
hung with a new rope,14.0
late night with conan o'brien,14.0
all up in your toaster-oven,14.0
bag her and tag her,14.0
master gave dobby a sock,14.0
the way of the buffalo,14.0
murray the talking daemonic skull,14.0
christ on a fucking bike,14.0
rough as old dogs tits,14.0
me me me me me,14.0
every day's a school day,14.0
here come the cube motherfucker,14.0
jay the rat freak out,14.0
lives under his pussy mask!,14.0
drop kids at the pool,13.0
a diffrent kettle of fish,13.0
  l  ,13.0
your mom on a stick,13.0
p in da butt suprise,13.0
uft - unidentified flying fucktardo.,13.0
squirting jam into a donut,13.0
because we're cool like that,13.0
hey whats your cup size?,13.0
splinter cell:double agent pc version,13.0
as nissed as a pewt,13.0
whatever blows your skirt up,13.0
is the pope a nazi,13.0
cracker (here in the uk),13.0
snoop nye the slam guy,13.0
smells like foot & ass,13.0
what it is jive turkey?,13.0
fuck the hell outta you,13.0
sandbaggin son of a bitch,13.0
two c***s in a kitchen,13.0
congressional medal of circular tastiness,13.0
dr. j in the aba,13.0
ho chi minh it over,13.0
a wrench in the system,13.0
driving the big white bus,13.0
choke it to the pube,13.0
colder than a whore's heart,13.0
she has about 14 stds,13.0
jean-claude van dam you fine,13.0
lambhorghini doors on that escalade!,13.0
child of the 80's syndrome,13.0
kiss my fat white ass,13.0
slam it in your craw,13.0
until the day i die,13.0
light our balls on fire,13.0
squirrel in the fruit basket,13.0
dropping it like its hot,13.0
grab for the gold ring,13.0
its the principles of it,13.0
two nuts in a sack,13.0
spare prick at a wedding,13.0
move closer to your world,13.0
touch it in the back,13.0
peanut butter jelly time ('pbjt'),13.0
lebanese  lebo  lebs,13.0
son of a monkey's uncle,13.0
cum of sum yun guy,13.0
got you by the balls,13.0
i'm lebron james  bitch!,13.0
if only you were lonely,13.0
the anatomy lesson of dr.tulp,13.0
a case of the reds,13.0
put a cock in it,13.0
get off your own dick,13.0
the college of st. catherine,13.0
beating up the turtle head,12.0
eight straights of fucked up,12.0
sucky sucky for a bucky,12.0
guys! these aren't my trousers!,12.0
i need some more pie!,12.0
grundle  the grundle game,12.0
half a bubble off center,12.0
to run circles around something,12.0
long story  no plot,12.0
tic tac  potato sack,12.0
i just saw your britney,12.0
she has a nice personality,12.0
porcelain gods ralph and earl,12.0
eat a bag of dick,12.0
no hookup  no holla,12.0
night is the new day,12.0
oh shit its the boss!,12.0
last man in the gangbang,12.0
pooping in the periwinkle ,12.0
beating off with camp soap,12.0
cinnamon brown sugar dragon breath,12.0
the shat hit the roof,12.0
knights in service of satan,12.0
double barrell hog back growler,12.0
i ain't on that shit!,12.0
knickers like a paddling pool,12.0
for the sake of pete,12.0
wakiki sneaky between the cheeky,12.0
garden variety hot topic goth,12.0
raider of the lost arse,12.0
flip it and reverse it,12.0
blumkin cornea transplant con feces,12.0
holy trinity of classic rock,12.0
five times harder than concrete,12.0
charles chavez of chinese czechoslovakia,12.0
white sausages on flat plate,12.0
big red rocket of love,12.0
third party ro sham bo,12.0
firing off a few rounds,12.0
teenage youth culture and language,12.0
tell it to the hand,12.0
i wanted it done yesterday,12.0
only kurt cobain understands me,12.0
how ya like that sucka,12.0
i'll shake your bouncy booty,12.0
rock and roll high school,12.0
hangin' like tities in africa,12.0
wrestling the bald headed champion,12.0
arse like a hawkers bundle,12.0
the young and the hopeless,12.0
parachute the boys back down,12.0
the laziest men on mars,12.0
duh  big red truck!!,12.0
king of the chocolate gays,12.0
a little too fab five,12.0
shove a sock in it,12.0
play the one string banjo,12.0
wrestling the one eyed monster,12.0
turn it up to eleven,12.0
the point of no concern,12.0
fresh batch of brown berries,12.0
it's all al gore's fault,12.0
the legend of black heaven,12.0
it do what it do,12.0
digits on the d floor,12.0
hump to the dick squared,12.0
hoof her in the mooey,12.0
you better have my money,12.0
stomp one through the grate,12.0
fat enough to bend light,12.0
who wants to live forever,12.0
no room at the inn,12.0
ride the wings of pestilence,12.0
and that's the whole story,12.0
paper bullets of the brain,12.0
patch the one eyed snake,12.0
pump her full of [name],12.0
call in an air strike,12.0
party everyday  live forever,12.0
garou: mark of the wolves,12.0
put a lid on it,12.0
shaking hands with abe lincoln,12.0
7.4 on the rectum scale,12.0
flaming butt sex of doom,12.0
methionylglutaminylarginyltyrosylglutamylserylleucyl phenylalanylalanylglutaminylleucyllysylglutamylarginyl lysylglutamylglycylalanylphenylalanylvalylprolylphenyl alanylvalylthreonylleucylglycylaspartylprolylglycylisol eucylglutamylglutaminylserylleucylly,11.0
oh captian  my captian!,11.0
dear god  no god!,11.0
dark side of the spoon,11.0
flowers in the attic theme,11.0
trailer park surf n turf,11.0
dead meat on the tracks,11.0
praying at the porcelin alter,11.0
fun monkey (aka front monkey),11.0
tid bit of half ass,11.0
two for a quarter whore,11.0
toms river high school east,11.0
turkish toe in the hole,11.0
lu bu vs. dong zhuo,11.0
don't even worry about it,11.0
true crime new york city,11.0
dirty mexican sausage mucachage weed,11.0
sgt. pepper's lonely hearts club,11.0
puttin cheese on my burger,11.0
sex in the deep end,11.0
scratching yoda behind the ears,11.0
oh hecks to the naw,11.0
jacking jill up the hill,11.0
shit em and forget em,11.0
('''\('    ')/'''),11.0
royal cunt in the ass,11.0
soft serve twist ice cream,11.0
that's the end of that,11.0
dry as a nun's nasty,11.0
the king of evil gerbils,11.0
faster than walt flanagan's dog,11.0
blasted out of your shoes,11.0
put a dog in it,11.0
boogitty  boogitty  boogitty,11.0
christ on a fucking cracker,11.0
that makes my pants tight,11.0
jail birds of a feather,11.0
sock it & cock it,11.0
doing a terrance and phillip,11.0
knee high to a dick,11.0
dirrty south church of crunk,11.0
the empire strikes from behind,11.0
the man in the boat,11.0
kick in the back door,11.0
bang bang guns go bang,11.0
mario kart: champion of champions,11.0
dogtanian and the 3 muskerhounds,11.0
go sit on a dildo,11.0
sif  sifnt  sifsnt,11.0
drowning the indian war cry,11.0
go home and wank kid,11.0
ow! my most of me!,11.0
